,Label,Tweet
2196,1,maa ka bhosda arey bhai bhai bhai
2197,1,hinduwo ki maka bhosda maderchodo jis din dimaag kharaab ho gya ousi din soot samait sara hisab kitab barab
2198,1,is baasu ki ma ka bhosda saala madharchod hai kis jagah ka ye bahan
2199,1,hardik loda teri ma ka bhosda or tuj ko jo bolunga to teri gand fat jayegi
2200,1,teri maa ki bhosdi ka bhosda bana denge randi ki aulad kutte ki beej bhen ki londi randiyon ko sha
2201,1,teri chut jayega to chut nhi bhosda hojayega nkitani fategi chut yakin nhi karegi
2202,1,aaj tu aag se apni maa ka bhosda jala le
2203,1,tumhari ma ki chut tumhari ma ka bhosda
2204,1,di me bhi apne bhosda ko chut hi bolti hu
2205,1,aur nhi problem solve krwate hai inki maa ka bhosda madarchod company chor sale madarchod kutte kamine
2206,1,kiski chut ka bhosda banau
2207,0,
2208,1,tl ka bhosda kar diya virushka ka chutiyape se
2209,1,maaka bhosda likhi dalal modi ka chamcha sanghi
2210,1,teri maa ka bhosda randiyee
2211,1,itta maarege madrchod ki nchauraahe pe bheekh maagega nrandi ke aula
2212,1,teri maa ka bhosda harami ke pille apni bivi beti sambhal nahi to chud jay
2213,1,tu bata jhaatu tere idol ne kitne mos jite hai overseas mein
2214,1,pakistan ka maa ka bhosda
2215,1,hijre teri ma ko kb chod gya sambha ab tu khud bol gya nmaderchod nmodi yera bap nhijre nsex bhookhe modi nirani ki
2216,1,on serious note ki maa ka bhosda
2217,1,teri bhen ki choot nma chudane gya tha nawaz se nya land chatne gya tha nawaz ka nteri ma ka bhodda nhafeez se teri ma
2218,1,teri maa ka bhosda madrchod attention seeker spotted
2219,1,teri ma ka bhosda randi ya randuve
2220,1,bhai duniya ki maa ka bhosda tu aam aadmi hai tu jeetega behenchod
2221,1,teri ma ka bhosda nbhen chod ab tk jhooth bol desh ko bewkoof bnata raha nye maderchod ncherp hijre niski ma chod fo
2222,0,troll karne se pehle ye jaan le kohli bhi pehla match haara tha au
2223,1,bhosda daar barish hori hay
2224,1,teri maaka bhosda randi ke ab hindustan me gandhigiri band modigiri shuru
2225,1,phone kro is no pr tumhari maa ka bhosda madarchod
2226,1,michele oliver teri ma ka bhosda
2227,1,kinnar patel ki maa ka bhosda
2228,1,saalo maa ka bhosda silvane tak to india mein aate ho baat karte ho st innings ki
2229,1,bhosda
2230,1,uski ma ka bhosda sale ko ye dikhak koi
2231,1,karan patel ki maa ka bhosda
2232,1,ku ki teri bjp kandhar ma chuda aa gae thi ntu sr lene gya nbhen chod hijre ntatti kha aa gya nchina pak ko inch
2233,1,tu rahul gandy ki nazayaz aulaad he be kya kathwe bhul gaya madarchod ke gujrat
2234,1,referee ka bhosda
2235,1,are yaar fawad khan ki maa ka bhosda nbc ke bahut actor khel chuka hai
2236,1,bhosda daar barish hori hay
2237,1,suhagraat nanushka baby talk dirty to me virat bhenchod teri maa ka bhosda catch pakadne nahi aata kya madarchod virushkawedding
2238,1,teri amma ka bhosda madarchod kate lund
2239,1,teri maa ki choot teri maa ka bhosda lauda laundiya chinal ki pakistan ki maa ki choo
2240,1,bhosda ho gaya hai bhai ab kay dhire hath pura hi dale be bol
2241,1,yeh ma ka bhosda madarboard
2242,0,
2243,1,we love afganisthan nsath main npakistan ki maa ka bhosda pkmkb
2244,1,lawda modi kii maa chut mein amit bhai ka bhosda
2245,1,shilpa randi aur uske fans ki maa ka bhosda
2246,1,refrees leke barcelona se rokda nchudate apni maa ka bhosda ucldraw nfuck barcelona
2247,1,lagta hai ghante baad tu faltu baitha rahega aajana
2248,0,virushkawedding virushkakishaadi happybirthdayyuvi happybirthdaythalaiva days to tzh nanushka sharma is
2249,0,shuru tum logo ne kiya khatam hum log karenge tere fanbase walo ko
2250,1,sunny leone bana ke chodege nteri maa ko nsamjh me aaya nmadarchod
2251,1,land mat chus gaandu mulle
2252,1,jisne report kia hai uski maa ka bhosda
2253,1,tera jaise chutiya log tiger zinda hi kutta barking hi dekhne wale bhosda ho
2254,1,gandia ki maa ka bhosda ha is ka matlab ab bol kb au teri behn ka rishta leny punnnhhhh
2255,1,bhosda gaandu maut ka saudagars
2256,1,teri maa ka bhosda madrchod attention seeker spotted
2257,1,crore ka suit hawa ghoomne wala njhooth ka samunder nnawaz ki tatti chatne wala nhijra haramkhor ndesh drohi nlull ba
2258,1,teri maa ka bhosda india me tera jaise chutiya hota japan me ni getting release there
2259,1,lutera ndesh ko lootne wala hijra ntel dal loot li hijre nbhen chod nlanndd bata nlul brull nisda bhosda nbund ch de fo po
2260,0,aapko god nhi alaah who akbar hota hai virushkawedding viratkohli
2261,1,maka bhosda ka
2262,1,iski maa ka bhosda chai kaise gira diya
2263,1,haramzady kaminy chod na ab meri chut ko dam hy to dekha dy ab salay bana ab meri chu
2264,1,he was this close to writing lovren ki maa ka bhosda in this tweet
2265,1,pia ki maa ka bhosda piya ki behn ka bhosda
2266,1,teri maa ka bhosda sahi hai
2267,0,he was too late to save keeda she was too far gone when the procedure was ready is killin it today wow
2268,0,oh my god tu bhi same hi hai
2269,1,nothing bc don owe him for doing things that are as much his responsibility to get done as mine so ima sit my ass
2270,0,feel you already know take shot
2271,0,keeda had early onset altz and he was trying to save her and he sobbing so is anna and jordan is listening gh
2272,1,keaton racist family got when he was bullied where were yall when somebody in th grade said they could project imax mov
2273,1,yeh madamg ko celeb wala keeda kaat khaya hai
2274,1,tere jesi bate koi gndi nali ka keeda hi kr skta hai jha ma bhn ya wife
2275,1,after chai wala neech maut ka saudagar gandi naali ka keeda son of here is the latest mass mu
2276,0,your mcm couldn pass the first level of poptropica
2277,0,you can give me any woman and make her feel beautiful
2278,0,just wondering where all the celebrity posting and support was for this baby
2279,0,it mushroon called keeda jadi or cordycep grown in upper region of himalayas available
2280,0,
2281,1,ye mulle nhi sudhre gay lakin humari media bhi aaj kal secular bni hui hai andhe ho gue hain sab inko nhi dikhta ye sab ink
2282,0,not sure if legit pictures or manyavar ad campaign
2283,0,furry amv victim of love via
2284,0,mumbai hain keeda toh lagega hi
2285,0,good look
2286,0,
2287,0,okay sooooooo the kendrea johnson year old african american committed suicide in november and that was not on
2288,0,send this to any girl that playing games
2289,0,settings gt
2290,0,he is king of india njo chahe vo kare tuje kya nvo plan kabhi nahi tutega jisme modiji honge nor nvo har plan cras
2291,0,hahaha mate you have never seen woman naked that wasn on laptop screen have you
2292,1,yamraj nmaut ka saudagar nravan ngandi nali ka keeda nmonkey nrabies victim nvirus nbhasmasur ngangu teli ngoon nthese are some words
2293,0,daughter dad what on my neck ngulzar hasti rahe tu hasti rahe haya ki laali khilti rahe zulf ke neeche gardan pe keed
2294,1,gaand me keeda
2295,1,miya bhai ki jaahil amp gunwar community me bewda womanizer charsi amp kaisa bi keeda uth ke aaajay ngadhe ke hath me beti
2296,1,angreji ka keeda turant kaat jaata hai empathy sympathy and what not did she ever tried to empathize with tribal
2297,1,dude even the dog is humiliaated to be compared associated with modi amp shah woh dono to keeda hai keeda
2298,1,sounded like keeda to me
2299,1,tens of thousands of people in this country are left to die every year because they lack insurance
2300,0,percent you on percent you on
2301,0,bro the fact girls gotta do this shit for dudes to hop off is ridiculous
2302,0,totally spies starring and this is what we want this is what we deserve
2303,0,ha in the same boat it great
2304,0,he is king of india njo chahe vo kare tuje kya nvo plan kabhi nahi tutega jisme modiji honge nor nvo har plan crash ho
2305,1,flat ki har randi amp
2306,0,this is fucking insane btc for pair of socks
2307,0,when your crush post something freaky talking about mood
2308,0,
2309,0,if can learn anything from you sorry but you can be around me
2310,0,
2311,0,good deal at the time
2312,1,nigga need hug
2313,0,not if already sick gonna be straining my voice more by trying to talk
2314,0,girl that makes everything easier
2315,1,arey madarchod baap ki aulad chutiye galli ke kutte gutter ka keeda saala
2316,0,appreciate it
2317,0,my only was in bio and it was
2318,0,na this who tf need to be donating money too for his funding
2319,0,would thrown hands
2320,0,big hug
2321,0,let me guess what class
2322,0,
2323,0,so beautiful how get this beautiful
2324,0,saw that omg wtf
2325,0,this is the first time in my entire life that got in class
2326,0,brave bullied boy shares heart wrenching account of mistreatment at the hands of his peers
2327,0,this mushroom is called keeda jadi or cordycep grown at high altitudes of uttarakhand amp
2328,0,mar lago always sounded very marwari to me rajasthani trump
2329,0,where is humanity
2330,1,tere jesi bate koi gndi nali ka keeda hi kr skta hai jha ma bhn ya wife sb trh se
2331,1,well dint he think of suspending his mother and sister for ka saudagar and neech rajniti and more so himself for
2332,1,saffron cyber army yelling about neech as they should but when so called hindutva warrior hacks man to death with
2333,1,how dare you call our prime minister neech pls suspend
2334,0,mr iyer never insulted any one just to win elecction raisin
2335,0,manishankaraiyar
2336,0,dunno why but neech is ringing in my mind aadhaar
2337,0,sea plane will fillup poors stomach it will get employment benefit to businessmanand small traders loan
2338,0,first fired blank with hardik cd then with somnath entry register fabrication then aurangzeb khilji ki aulad then neech aa
2339,1,respected sir mani shankar ayyar said him neech now he is proving their level of neechta by do
2340,1,neech ki aulad
2341,0,mani shankar aiyar suspended from primary membership of congress party slaps show cause notice to aiyar for his
2342,1,aur jo neech harkaton ka samarthak ho voh jaese rss bjp
2343,0,this is similar mani kankar chaiwala and neech comment still thinking this monkey going to get you votes
2344,0,am now convinced the bjp will get seats in gujarat first must thank for exposing the cong on dynasty
2345,0,congress leader mani shankar aiyar was suspended from the primary membership of the party for calling pm modi neech nhttps
2346,0,why virushka makes us happy
2347,0,shame on manishankaraiyar for calling pm modi by my name pm modi must resign neechaadmi neech
2348,0,very few things make us happy these days the viratanushkawedding is one of them
2349,0,dont forget the imported cashew roti he eat feku ki style adani wali soch ekdam
2350,0,prime minister modi gujarat campaign nvote for me am poor was chaiwala my family has humble origins have
2351,0,neech remark ramdev says wrong to discriminate on basis of caste nto read more go on
2352,0,bbmp attitude is even more neech than we thought rather than build an stp they are diverting sewage from lake to other
2353,1,modi ji ek neech aadmi hain isliye khud imported mushrooms khate hain aur gujrat vasiyon ke liye mushrooms nhi maga
2354,0,very few things make us happy these days the viratanushkawedding is one of them
2355,1,it simply display your neech character
2356,0,prime minister modi gujarat campaign nvote for me am poor was chaiwala my family has humble origins
2357,0,is winning an election so important that congress goes to the extent of calling the incumbent neech aadmi
2358,0,hahahahaha mitro dekho yeh banda mere blood ko neech bula raha hai kya choti jaat ka khoon khoo
2359,0,pm quoting the example of responsible for the deaths of hundreds of children if this isn some perverse
2360,0,dear gujaratis had there been visible in gujarat modi would have been blowing that trumpet not msi pak
2361,0,may dalit brahmin yani ki unch neech
2362,0,crony capitalism kab stop hoga
2363,0,neeche dekh raha tha maar gaay
2364,0,mani is on the road so is congress they deserved it but pm modi is holding the india highest off
2365,0,perhaps this is not the the first time manishankaraiyar used filthy language starting from teas
2366,0,why virushka makes us happy
2367,0,rahul gandhi attacked mani shankar aiyar for his remark on pm modi adding that he also couldn tolerate pm modi
2368,0,panic stricken modi staring at defeat in gujarat has used series of bogies of rahul not hindu ahmed patel will becom
2369,0,neech
2370,0,your culture might teach you to call each neech can you call your leader neech whom you seem to wors
2371,0,few days back modi when was called neech was in bad taste pm calling mms traitor is equally bad gujarat elections have
2372,0,bollywood hungamas who is an anti addresses pm like this in his tweets he uses the word neech
2373,0,prime minister modi gujarat campaign nvote for me am poor was chaiwala my family has humble origins have
2374,0,from chaiwala to the abusive word neech nbharat is now out of scamgress reach
2375,0,now we know why they got so worked up about mani shankar aiyar use of the hindi word neech the pm has shown
2376,0,manishankaraiyar neech courtsmatter
2377,1,hahahahaha nhence proved he is neech
2378,0,prime minister modi gujarat campaign nvote for me am poor was chaiwala my family has humble origins
2379,0,dr manmohan singh ripped modi ji apart with just words in response to his baseless allegations and neech politics
2380,0,yogiadityanath manishankaraiyar neech courtsmatter
2381,0,gawd this whole gujarat elections have been about mandir janeu neech and pakistan hand sums up mainland politi
2382,0,ndid not iyer the person who went to pakistan and request help to topple legitimate government in in
2383,0,neech
2384,0,calling pm lowers dignity of office of pm but affect on dignity of office substantially higher when pm indulges in
2385,0,we have lot to learn from you sir about the power or tolerance nthe nation stands behind the neech cha
2386,1,your culture might teach you to call each neech can you call your leader neech whom you seem to worship
2387,0,breaks social media break to tweet this nmani shankar aiyar has successfully carved neech oops niche for himself
2388,0,with all desperate tactics of hardik cd rahul somnath register neech aadmi pak wants cong khilji aurangzeb ki aulad
2389,1,that interpretation says lot about your neech sanghi shit filled brain
2390,0,know it newindia when goes to temples no issue in gujaratelection manishankaraiyar suspend
2391,0,congress touched new low in gujrat election neech politics meeting pakistan delegation cast polit
2392,0,another neech equivalent racist remark by
2393,0,proud of indian democracy man born in poverty by his hard work honesty amp record of governance is elected
2394,0,har taraf nafrat kyun hai pyar hai hi nahin love is important
2395,1,he belongs in the bjp it cell undoubtedly cretins like him deceive dalit into the hin
2396,0,chalo aab to mushroom bhi aa gaye so any party which promise to give mushrooms to voters must win election npak
